budget,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,release_month,log_budget,log_revenue,is_english,log_vote_count,log_popularity,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Otro,Romance,Science_Fiction,TV_Movie,Thriller,War,Western,productoras_limpias,compania_principal,compania_principal_agrupadas2
180000000,10681,en,WALL·E,66.390712,"Walt Disney Pictures, Pixar Animation Studios, FortyFour Studios",2008-06-22,521311860,98.0,Released,WALL·E,7.8,6296,2008.0,6.0,19.00846741441004,20.071859002213046,1,8.747828608488742,4.210507204268094,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pixar Animation Studios, Disney, FortyFour Studios",Disney,Disney
140000000,5174,en,Rush Hour 3,22.57178,New Line Cinema,2007-08-08,258022233,91.0,Released,Rush Hour 3,6.1,783,2007.0,8.0,18.757152987716434,19.36855631746733,1,6.664409020350408,3.160050233825037,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,New Line Cinema,New Line Cinema,New Line Cinema
200000000,14161,en,2012,45.274225,"Columbia Pictures, Centropolis Entertainment, The Mark Gordon Company, Farewell Productions",2009-10-10,769653595,158.0,Released,2012,5.6,4903,2009.0,10.0,19.11382792951231,20.461451096263065,1,8.497806477616047,3.834585110615373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Centropolis Entertainment, Sony Pictures, Farewell Productions, The Mark Gordon Company",Sony Pictures,Sony Pictures
200000000,17979,en,A Christmas Carol,39.744242,"Walt Disney, ImageMovers",2009-11-04,325233863,96.0,Released,A Christmas Carol,6.6,1095,2009.0,11.0,19.11382792951231,19.60005506305781,1,6.999422467507961,3.7073145290895027,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ImageMovers, Disney",Disney,Disney
176000003,76757,en,Jupiter Ascending,85.36908,"Village Roadshow Pictures, Dune Entertainment, Anarchos Productions, Warner Bros.",2015-02-04,183987723,124.0,Released,Jupiter Ascending,5.2,2768,2015.0,2.0,18.9859945757297,19.03037959595625,1,7.926241523170962,4.458629741388757,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Anarchos Productions, Village Roadshow Pictures, Dune Entertainment, Warner Bros",Village Roadshow Pictures,Village Roadshow Pictures
180000000,258489,en,The Legend of Tarzan,42.741719,"Village Roadshow Pictures, Dark Horse Entertainment, Jerry Weintraub Productions, RatPac-Dune Entertainment, Beagle Pug Films, Riche Productions, Village Roadshow Films North America",2016-06-29,356743061,109.0,Released,The Legend of Tarzan,5.5,2430,2016.0,6.0,19.00846741441004,19.692526366339536,1,7.796057974316123,3.7783023148879034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beagle Pug Films, Dune Entertainment, Village Roadshow Films North America, Village Roadshow Pictures, Riche Productions, Jerry Weintraub Productions, Dark Horse Entertainment",Village Roadshow Pictures,Village Roadshow Pictures
180000000,411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,"Walt Disney, Walden Media",2005-12-07,748806957,143.0,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,2005.0,12.0,19.00846741441004,20.43399177528534,1,7.874739125171811,4.2252460329650505,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Walden Media, Disney",Disney,Disney
178000000,246655,en,X-Men: Apocalypse,139.272042,"Twentieth Century Fox Film Corporation, Donners' Company, Marvel Entertainment, Bad Hat Harry Productions, TSG Entertainment, Kinberg Genre",2016-05-18,543934787,144.0,Released,X-Men: Apocalypse,6.4,4721,2016.0,5.0,18.997294113874336,20.114339922634635,1,8.459987717645458,4.943583694264458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Kinberg Genre, 20th Century Fox, Donners' Company, Bad Hat Harry Productions, Marvel Studios, TSG Entertainment",20th Century Fox,20th Century Fox
185000000,155,en,The Dark Knight,187.322927,"DC Comics, Legendary Pictures, Warner Bros., DC Entertainment, Syncopy",2008-07-16,1004558444,152.0,Released,The Dark Knight,8.2,12002,2008.0,7.0,19.035866388448003,20.727813923702396,1,9.392911897525345,5.238158186084468,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"DC Entertainment, Warner Bros, DC Comics, Legendary Pictures, Syncopy",DC Comics,0_Otros
175000000,14160,en,Up,92.201962,Pixar Animation Studios,2009-05-13,735099082,96.0,Released,Up,7.7,6870,2009.0,5.0,18.980296537602072,20.41551585489421,1,8.835064935031076,4.534768772972112,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pixar Animation Studios,Pixar Animation Studios,0_Otros
175000000,15512,en,Monsters vs Aliens,36.167578,DreamWorks Animation,2009-03-19,381509870,94.0,Released,Monsters vs Aliens,6.0,1423,2009.0,3.0,18.980296537602072,19.75964728253492,1,7.261225091971921,3.615436822110821,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,DreamWorks Pictures,DreamWorks Pictures,DreamWorks Pictures
140000000,1726,en,Iron Man,120.725053,Marvel Studios,2008-04-30,585174222,126.0,Released,Iron Man,7.4,8776,2008.0,4.0,18.757152987716434,20.18742017795144,1,9.079889942592118,4.801764837476351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Marvel Studios,Marvel Studios,0_Otros
170000000,44826,en,Hugo,32.319043,"Paramount Pictures, Infinitum Nihil, GK Films",2011-11-22,185770160,126.0,Released,Hugo,7.0,2141,2011.0,11.0,18.951309000896888,19.04002077403029,1,7.669495251007694,3.5061290953975766,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Infinitum Nihil, GK Films, Paramount Pictures",Paramount Pictures,Paramount Pictures
170000000,8487,en,Wild Wild West,40.748915,"Todman, Simon, LeMasters Productions, Warner Bros., Peters Entertainment, Sonnenfeld Josephson Worldwide Entertainment",1999-06-29,222104681,106.0,Released,Wild Wild West,5.1,1020,1999.0,6.0,18.951309000896888,19.21865936923679,1,6.928537818164665,3.731673462935218,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Todman, LeMasters Productions, Warner Bros, Sonnenfeld Josephson Worldwide Entertainment, Simon, Peters Entertainment",Todman,0_Otros
145000000,1735,en,The Mummy: Tomb of the Dragon Emperor,60.034162,"Universal Pictures, China Film Co-Production Corporation, Relativity Media, Alphaville Films, Sommers Company, The",2008-07-01,401128639,112.0,Released,The Mummy: Tomb of the Dragon Emperor,5.2,1387,2008.0,7.0,18.7922443072814,19.809792731831152,1,7.23561914106675,4.11143374020036,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"China Film Co-Production Corporation, Alphaville Films, Relativity Media, Universal Pictures, Sommers Company",Universal Pictures,Universal Pictures
175000000,297761,en,Suicide Squad,90.23792,"DC Comics, Dune Entertainment, Atlas Entertainment, Warner Bros., DC Entertainment",2016-08-02,745000000,123.0,Released,Suicide Squad,5.9,7458,2016.0,8.0,18.980296537602072,20.428894777686114,1,8.917176635955164,4.51347060013748,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Dune Entertainment, Atlas Entertainment, DC Entertainment, Warner Bros, DC Comics",DC Comics,0_Otros
175000000,2698,en,Evan Almighty,27.082182,"Columbia Pictures, Universal Pictures, Spyglass Entertainment, Shady Acres Entertainment, Original Film, Playtone, Relativity Media",2007-06-09,173000000,96.0,Released,Evan Almighty,5.3,1151,2007.0,6.0,18.980296537602072,18.9688021582424,1,7.049254841255837,3.335135282691319,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Spyglass Entertainment, Playtone, Shady Acres Entertainment, Relativity Media, Universal Pictures, Sony Pictures, Original Film",Sony Pictures,Sony Pictures
178000000,137113,en,Edge of Tomorrow,79.456485,"Village Roadshow Pictures, Warner Bros., Viz Media, Province of British Columbia Production Services Tax Credit, 3 Arts Entertainment, RatPac-Dune Entertainment",2014-05-27,370541256,113.0,Released,Edge of Tomorrow,7.6,4858,2014.0,5.0,18.997294113874336,19.73047535142669,1,8.488587934405903,4.387716479263615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Dune Entertainment, Viz Media, Warner Bros, Sony Pictures, Village Roadshow Pictures, 3 Arts Entertainment",Village Roadshow Pictures,Village Roadshow Pictures
175000000,9804,en,Waterworld,44.640292,"Universal Pictures, Gordon Company, Davis Entertainment, Licht/Mueller Film Corporation",1995-07-28,264218220,135.0,Released,Waterworld,5.9,992,1995.0,7.0,18.980296537602072,19.392285914366305,1,6.900730664045173,3.8207909228699903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Universal Pictures, Gordon Company, Davis Entertainment, Licht/Mueller Film Corporation",Universal Pictures,Universal Pictures
175000000,14869,en,G.I. Joe: The Rise of Cobra,32.852443,"Paramount Pictures, Spyglass Entertainment, Di Bonaventura Pictures, Hasbro, Kontsept Film Company",2009-08-04,302469017,118.0,Released,G.I. Joe: The Rise of Cobra,5.6,1962,2009.0,8.0,18.980296537602072,19.52748941035519,1,7.5822291942764615,3.5220111680982233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Spyglass Entertainment, Kontsept Film Company, Hasbro, Di Bonaventura Pictures, Paramount Pictures",Paramount Pictures,Paramount Pictures
175000000,150540,en,Inside Out,128.655964,"Walt Disney Pictures, Pixar Animation Studios",2015-06-09,857611174,94.0,Released,Inside Out,8.0,6560,2015.0,6.0,18.980296537602072,20.56966137874629,1,8.788898309344878,4.864884511697978,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pixar Animation Studios, Disney",Disney,Disney
175000000,278927,en,The Jungle Book,94.199316,"Walt Disney Pictures, Walt Disney Studios Motion Pictures, Fairview Entertainment, Moving Picture Company (MPC)",2016-04-07,966550600,106.0,Released,The Jungle Book,6.7,2892,2016.0,4.0,18.980296537602072,20.689244210130965,1,7.970049304976135,4.5559727568975585,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Moving Picture Company (MPC), Disney, Fairview Entertainment",Disney,Disney
200000000,10138,en,Iron Man 2,77.300194,Marvel Studios,2010-04-28,623933331,124.0,Released,Iron Man 2,6.6,6849,2010.0,4.0,19.11382792951231,20.25155408088234,1,8.83200393125627,4.360550080643752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Marvel Studios,Marvel Studios,0_Otros
170000000,58595,en,Snow White and the Huntsman,77.178973,"Universal Pictures, Roth Films",2012-05-30,396600000,127.0,Released,Snow White and the Huntsman,5.8,3118,2012.0,5.0,18.951309000896888,19.798438776571402,1,8.045267716607803,4.359000723926518,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Universal Pictures, Roth Films",Universal Pictures,Universal Pictures
180000000,102651,en,Maleficent,110.620647,"Walt Disney Pictures, Walt Disney Studios Motion Pictures, Roth Films",2014-05-28,758539785,97.0,Released,Maleficent,7.0,4496,2014.0,5.0,19.00846741441004,20.44690580890392,1,8.411165786770708,4.715106041795737,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"Disney, Roth Films",Disney,Disney
170000000,119450,en,Dawn of the Planet of the Apes,243.791743,"Ingenious Media, Chernin Entertainment, TSG Entertainment",2014-06-26,710644566,130.0,Released,Dawn of the Planet of the Apes,7.3,4410,2014.0,6.0,18.951309000896888,20.381682957006444,1,8.39185670010494,5.500407820494153,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"TSG Entertainment, Chernin Entertainment, Ingenious Media",Ingenious Media,0_Otros
27000000,79698,en,The Lovers,2.418535,"Corsan, Bliss Media, Limelight International Media Entertainment, Neelmudra Entertainment, Aristos Films, Singularity Productions, Wildkite",2015-02-13,0,109.0,Released,The Lovers,4.8,34,2015.0,2.0,17.11134746100564,0.0,1,3.5553480614894135,1.2292120967279583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Bliss Media, Singularity Productions, Aristos Films, Corsan, Wildkite, Neelmudra Entertainment, Limelight International Media Entertainment",Corsan,0_Otros
175000000,64686,en,47 Ronin,41.796339,"Mid Atlantic Films, Stuber Productions, Universal, Moving Picture Company (MPC), H2F Entertainment",2013-12-06,150962475,119.0,Released,47 Ronin,5.9,1326,2013.0,12.0,18.980296537602072,18.832541860585877,1,7.190676034332207,3.756452561546043,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Moving Picture Company (MPC), Stuber Productions, Mid Atlantic Films, H2F Entertainment, Universal Pictures",Mid Atlantic Films,0_Otros
170000000,100402,en,Captain America: The Winter Soldier,72.225265,Marvel Studios,2014-03-20,714766572,136.0,Released,Captain America: The Winter Soldier,7.6,5764,2014.0,3.0,18.951309000896888,20.387466576026245,1,8.65956043270316,4.293540511689836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Marvel Studios,Marvel Studios,0_Otros
165000000,10192,en,Shrek Forever After,44.041186,DreamWorks Animation,2010-05-16,752600867,93.0,Released,Shrek Forever After,6.0,1959,2010.0,5.0,18.92145603792546,20.43904558945805,1,7.580699752224563,3.8075773156339507,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DreamWorks Pictures,DreamWorks Pictures,DreamWorks Pictures
190000000,158852,en,Tomorrowland,130.311355,"Walt Disney Pictures, Babieka, A113",2015-05-19,209154322,130.0,Released,Tomorrowland,6.2,2846,2015.0,5.0,19.06253463538792,19.15858292501492,1,7.954021087278037,4.877571258909897,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"Babieka, A113, Disney",Disney,Disney
165000000,177572,en,Big Hero 6,203.73459,"Walt Disney Pictures, Walt Disney Animation Studios",2014-10-24,652105443,102.0,Released,Big Hero 6,7.8,6135,2014.0,10.0,18.92145603792546,20.2957168307414,1,8.721928343047091,5.321714457385551,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney,Disney,Disney
165000000,82690,en,Wreck-It Ralph,62.341073,Walt Disney Animation Studios,2012-11-01,471222889,108.0,Released,Wreck-It Ralph,7.1,4570,2012.0,11.0,18.92145603792546,19.970841767220247,1,8.427487278331744,4.14853398128908,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney,Disney,Disney
165000000,5255,en,The Polar Express,47.323228,"Golden Mean, Playtone, ImageMovers",2004-11-10,305875730,100.0,Released,The Polar Express,6.4,1474,2004.0,11.0,18.92145603792546,19.538689469589396,1,7.29641326877392,3.8779123560309907,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ImageMovers, Playtone, Golden Mean",Golden Mean,0_Otros
165000000,47933,en,Independence Day: Resurgence,48.775723,"Twentieth Century Fox Film Corporation, Centropolis Entertainment, TSG Entertainment, Stereo D",2016-06-22,389681935,120.0,Released,Independence Day: Resurgence,4.9,2491,2016.0,6.0,18.92145603792546,19.78084141562924,1,7.820840879907344,3.9075273752089066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Centropolis Entertainment, Stereo D, 20th Century Fox, TSG Entertainment",20th Century Fox,20th Century Fox
165000000,10191,en,How to Train Your Dragon,67.263269,"DreamWorks Animation, Vertigo Entertainment, Mad Hatter Entertainment",2010-03-05,494878759,98.0,Released,How to Train Your Dragon,7.5,4227,2010.0,3.0,18.92145603792546,20.019823361239958,1,8.349484346990128,4.223371832750837,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"DreamWorks Pictures, Mad Hatter Entertainment, Vertigo Entertainment",DreamWorks Pictures,DreamWorks Pictures
200000000,296,en,Terminator 3: Rise of the Machines,69.405188,"Columbia Pictures, Intermedia Films, Warner Bros., C-2 Pictures, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Mostow/Lieberman Productions",2003-07-02,435000000,109.0,Released,Terminator 3: Rise of the Machines,5.9,2143,2003.0,7.0,19.11382792951231,19.89085659135181,1,7.670428522190693,4.254266953630606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Intermedia Films, Warner Bros, C-2 Pictures, Mostow/Lieberman Productions, Sony Pictures, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG",Sony Pictures,Sony Pictures
170000000,118340,en,Guardians of the Galaxy,481.098624,"Marvel Studios, Moving Picture Company (MPC), Bulletproof Cupid, Revolution Sun Studios",2014-07-30,773328629,121.0,Released,Guardians of the Galaxy,7.9,9742,2014.0,7.0,18.951309000896888,20.466214652041472,1,9.184304357425342,6.178148707227873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Moving Picture Company (MPC), Bulletproof Cupid, Revolution Sun Studios, Marvel Studios",Marvel Studios,0_Otros
165000000,157336,en,Interstellar,724.247784,"Paramount Pictures, Legendary Pictures, Warner Bros., Syncopy, Lynda Obst Productions",2014-11-05,675120017,169.0,Released,Interstellar,8.1,10867,2014.0,11.0,18.92145603792546,20.330401037475912,1,9.293577970546238,6.586513367498742,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Warner Bros, Lynda Obst Productions, Legendary Pictures, Syncopy, Paramount Pictures",Paramount Pictures,Paramount Pictures
160000000,27205,en,Inception,167.58371,"Legendary Pictures, Warner Bros., Syncopy",2010-07-14,825532764,148.0,Released,Inception,8.1,13752,2010.0,7.0,18.8906843794481,20.531539511633092,1,9.529012261114708,5.127432421682736,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Legendary Pictures, Syncopy, Warner Bros",Legendary Pictures,0_Otros
15000000,315011,ja,シン・ゴジラ,9.476999,"Cine Bazar, Toho Pictures",2016-07-29,77000000,120.0,Released,Shin Godzilla,6.5,143,2016.0,7.0,16.52356082573315,18.15931599280497,0,4.969813299576001,2.3491822829236533,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Cine Bazar, Toho Pictures",Cine Bazar,0_Otros
250000000,49051,en,The Hobbit: An Unexpected Journey,108.849621,"WingNut Films, New Line Cinema, Warner Bros. Pictures, Metro-Goldwyn-Mayer (MGM)",2012-11-26,1021103568,169.0,Released,The Hobbit: An Unexpected Journey,7.0,8297,2012.0,11.0,19.33697147982652,20.74414980976988,1,9.023769800892813,4.699112348665359,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"New Line Cinema, WingNut Films, Metro-Goldwyn-Mayer (MGM), Warner Bros",WingNut Films,0_Otros
38000000,9799,en,The Fast and the Furious,6.909942,"Universal Pictures, Original Film, Ardustry Entertainment, Mediastream Film GmbH & Co. Productions KG",2001-06-22,207283925,106.0,Released,The Fast and the Furious,6.6,3428,2001.0,6.0,17.453096744006448,19.149600034602248,1,8.14002395246292,2.068120449262161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Original Film, Mediastream Film GmbH & Co. Productions KG, Universal Pictures, Ardustry Entertainment",Universal Pictures,Universal Pictures
150000000,4922,en,The Curious Case of Benjamin Button,60.269279,"Paramount Pictures, Warner Bros., Kennedy/Marshall Company, The",2008-11-24,333932083,166.0,Released,The Curious Case of Benjamin Button,7.3,3292,2008.0,11.0,18.826145858727198,19.62644818894696,1,8.099554282376364,4.11527855908223,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"Warner Bros, Kennedy/Marshall Company, Paramount Pictures",Paramount Pictures,Paramount Pictures
160000000,49538,en,X-Men: First Class,3.195174,"Ingenious Film Partners, Ingenious Media, Twentieth Century Fox Film Corporation, Donners' Company, Dune Entertainment, Dune Entertainment III, Marvel Entertainment, Bad Hat Harry Productions, Big Screen Productions",2011-05-24,353624124,132.0,Released,X-Men: First Class,7.1,5181,2011.0,5.0,18.8906843794481,19.683745113210374,1,8.552946361122055,1.4339348170089234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"20th Century Fox, Dune Entertainment, Ingenious Film Partners, Donners' Company, Bad Hat Harry Productions, Marvel Studios, Ingenious Media, Big Screen Productions",Ingenious Film Partners,Ingenious Film Partners
160000000,131634,en,The Hunger Games: Mockingjay - Part 2,127.284427,"Studio Babelsberg, Lionsgate, Color Force",2015-11-18,653428261,137.0,Released,The Hunger Games: Mockingjay - Part 2,6.6,3984,2015.0,11.0,18.8906843794481,20.297743309945446,1,8.290292591224315,4.854249884675382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lionsgate, Color Force, Studio Babelsberg",Studio Babelsberg,0_Otros
150000000,27022,en,The Sorcerer's Apprentice,35.580815,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Broken Road Productions, Junction Entertainment",2010-07-13,215283742,109.0,Released,The Sorcerer's Apprentice,5.8,1470,2010.0,7.0,18.826145858727198,19.187467450891013,1,7.293697720601438,3.599523922648916,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jerry Bruckheimer Films, Saturn Films, Junction Entertainment, Disney, Broken Road Productions",Disney,Disney
160000000,503,en,Poseidon,21.133748,"Virtual Studios, Next Entertainment, Warner Bros., Irwin Allen Productions, Radiant Productions, Synthesis Entertainment",2006-05-12,181674817,99.0,Released,Poseidon,5.5,583,2006.0,5.0,18.8906843794481,19.017728932677564,1,6.369900982828227,3.0971035025785407,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Radiant Productions, Next Entertainment, Irwin Allen Productions, Virtual Studios, Warner Bros, Synthesis Entertainment",Virtual Studios,0_Otros
